AMD        CE16R4             PLD  PLCC   080 / 781   P16R4
AMD        CE16R6             PLD   DIP    80 / 80    P16R6
AMD        CE16R6             PLD  PLCC   080 / 780   P16R6
AMD        CE16R8             PLD   DIP    80 / 82    P16R8
AMD        CE16R8             PLD  PLCC   080 / 782   P16R8
AMD        CE16V8             PAL   DIP    80 / 55    P16V8S/C/R
AMD        CE16V8             PAL  PLCC   080 / 755   P16V8S/C/R
AMD        CE16V8             PAL  PLCC    80 / 55    P16V8S/C/R
AMD        CE18U8           EEPAL   DIP    DE / 3E    P18U8
AMD        CE20L8             PLD   DIP    80 / 26    P20L8
AMD        CE20L8             PLD  PLCC   080 / 726   P20L8FNC
AMD        CE20R4             PLD   DIP    80 / 65    P20R4
AMD        CE20R4             PLD  PLCC   080 / 765   P20R4FNC
AMD        CE20R6             PLD   DIP    80 / 66    P20R6
AMD        CE20R6             PLD  PLCC   080 / 766   P20R6FNC
AMD        CE20R8             PLD   DIP    80 / 27    P20R8
AMD        CE20R8             PLD  PLCC   080 / 727   P20R8FNC
AMD        CE20RA10Z          PAL   DIP    DE / 45    P20RA10
AMD        CE20RA10Z          PAL  PLCC   0DE / 745   P20RA10C
AMD        CE20V8             PAL   DIP    80 / 57    P20V8S/C/R
AMD        CE20V8             PAL  PLCC   080 / 657   P20V8S/C/R
AMD        CE20V8             PAL  PLCC    80 / 57    P20V8S/C/R
AMD        CE22V10            PAL   DIP    80 / 28    P22V10
AMD        CE22V10            PAL  PLCC   080 / 728   P22V10C
AMD        CE22V10            PAL  PLCC    80 / 28    P22V10C
AMD        CE22V10H-15        PAL   DIP    80 / 28    P22V10
AMD        CE22V10H-25        PAL   DIP    80 / 28    P22V10
AMD        CE24V10H-15        PAL   DIP    80 / A1    P24V10S/C/R
AMD        CE24V10H-25        PAL   DIP    80 / A1    P24V10S/C/R
AMD        CE26V12            PAL   DIP    80 / 4E    P26V12
AMD        CE29M16-25/-35     PAL   DIP    60 / 4B    P29M16
AMD        CE29MA16-25/-35    PAL   DIP    60 / 4C    P29MA16
AMD        CE630              PAL   DIP    80 / 59    E0600
AMD        PLS105            FPLS   DIP    2A / 63    F105
AMD        PLS105            FPLS  PLCC   02A / 763   F105
AMD        PLS105            FPLS  PLCC    2A / 63    F105
AMD        PLS167            FPLS   DIP    2A / 60    F167
AMD        PLS168            FPLS   DIP    2A / 74    F168
AMD        PLSCE105           PAL   DIP   162 / 063   F105
ATMEL      22V10             EPLD   DIP    65 / 28    P22V10
ATMEL      22V10             EPLD  PLCC   065 / 728   P22V10C
ATMEL      22V10             EPLD  PLCC    65 / 28    P22V10C
ATMEL      2500              EPLD   DIP   131 / 125   P2500
ATMEL      2500              EPLD  PLCC   131 / 145   P2500
ATMEL      750               EPLD   DIP    65 / 0F    P750
ATMEL      750               EPLD  PLCC   065 / 70F   P750
ATMEL      750               EPLD  PLCC    65 / 0F    P750
CYPRESS    100E301/16P8       PAL   DIP    C0 / 92    EC16P8N
CYPRESS    100E302/16P4       PAL   DIP    C0 / A0    EC16P4A
CYPRESS    10E301/16P8        PAL   DIP    C0 / 92    EC16P8N
CYPRESS    10E301/16P8        PAL   LCC   0C0 / 792   EC16P8N
CYPRESS    10E301/16P8        PAL  PLCC   0C0 / 792   EC16P8N
CYPRESS    10E302/16P4        PAL   DIP    C0 / A0    EC16P4A
CYPRESS    12L10              PAL   DIP    28 / 01    P12L10
CYPRESS    14L8               PAL   DIP    28 / 02    P14L8
CYPRESS    16L6               PAL   DIP    28 / 03    P16L6
CYPRESS    16L8               PAL   DIP    28 / 17    P16L8
CYPRESS    16L8A              PAL   DIP    28 / 17    P16L8
CYPRESS    16R4               PAL   DIP    28 / 24    P16R4
CYPRESS    16R4A              PAL   DIP    28 / 24    P16R4
CYPRESS    16R6               PAL   DIP    28 / 24    P16R6
CYPRESS    16R6A              PAL   DIP    28 / 24    P16R6
CYPRESS    16R8               PAL   DIP    28 / 24    P16R8
CYPRESS    16R8A              PAL   DIP    28 / 24    P16R8
CYPRESS    18G8               PAL   DIP  ---- / ----  P18G8
CYPRESS    18L4               PAL   DIP  ---- / ----  P18L4
CYPRESS    18L4               PAL   DIP    28 / 04    P18L4
CYPRESS    20G10              PAL   DIP    28 / 56    P20G10
CYPRESS    20G10-FN           PAL  PLCC   028 / 756   P20G10C
CYPRESS    20G10-FN           PAL  PLCC    28 / 56    P20G10C
CYPRESS    20G10B             PAL   DIP    BB / 56    P20G10
CYPRESS    20G10B-FN          PAL  PLCC  ---- / ----  P20G10C
CYPRESS    20L10              PAL   DIP    28 / 06    P20L10
CYPRESS    20L2               PAL   DIP    28 / 05    P20L2
CYPRESS    20L8               PAL   DIP    28 / 26    P20L8
CYPRESS    20R4               PAL   DIP    28 / 65    P20R4
CYPRESS    20R6               PAL   DIP    28 / 66    P20R6
CYPRESS    20R8               PAL   DIP    28 / 27    P20R8
CYPRESS    22V10              PAL   DIP    28 / 28    P22V10
CYPRESS    22V10              PAL   LCC   028 / 728   P22V10
CYPRESS    22V10              PAL  PLCC   028 / 728   P22V10C
CYPRESS    22V10              PAL  PLCC    28 / 28    P22V10C
CYPRESS    22V10B            EPLD   DIP    BB / 28    P22V10
CYPRESS    22V10B            EPLD  PLCC   0BB / 728   P22V10C
CYPRESS    7C330             EPLD   DIP    28 / 1A    P330
CYPRESS    7C330             EPLD  PLCC  ---- / ----  P330
CYPRESS    7C331             EPLD   DIP    28 / 5C    P331
CYPRESS    7C331             EPLD   LCC   02B / 75C   P331
CYPRESS    7C332             EPLD   DIP    28 / 8B    P332
FAR        16L8               PAL   DIP    01 / 17    P16L8
FAR        16L8               PAL   DIP    07 / 17    P16L8
FAR        16P8               PAL   DIP    01 / 30    P16P8
FAR        16P8               PAL   DIP    07 / 30    P16P8
FAR        16R4               PAL   DIP    01 / 24    P16R4
FAR        16R4               PAL   DIP    07 / 24    P16R4
FAR        16R6               PAL   DIP    01 / 24    P16R6
FAR        16R6               PAL   DIP    07 / 24    P16R6
FAR        16R8               PAL   DIP    01 / 24    P16R8
FAR        16R8               PAL   DIP    07 / 24    P16R8
FAR        16RP4              PAL   DIP    01 / 31    P16RP4
FAR        16RP4              PAL   DIP    07 / 31    P16RP4
FAR        16RP6              PAL   DIP    01 / 31    P16RP6
FAR        16RP6              PAL   DIP    07 / 31    P16RP6
FAR        16RP8              PAL   DIP    01 / 31    P16RP8
FAR        16RP8              PAL   DIP    07 / 31    P16RP8
FAR        93Z458            FPLA   DIP  ---- / ----  F100
FAR        93Z458            FPLA   DIP    07 / 61    F100
FAR        93Z459            FPLA   DIP  ---- / ----  F100
FAR        93Z459            FPLA   DIP    07 / 61    F100
GOULD      153               PEEL   DIP    7D / 65    F153
GOULD      173               PEEL   DIP    7D / 76    F173
GOULD      18CV8             PEEL   DIP    7D / 3A    P18CV8
GOULD      18CV8             PEEL  PLCC   07D / 73A   P18CV8
GOULD      18CV8             PEEL  PLCC    7D / 3A    P18CV8
GOULD      20CG10            PEEL   DIP    7D / 56    P20CG10
GOULD      20CG10            PEEL   DIP    8D / 56    P20CG10
GOULD      22CV10            PEEL   DIP    7D / 28    P22V10
GOULD      22CV10            PEEL   DIP    8D / 28    P22V10
GOULD      22CV10            PEEL  PLCC   07D / 728   P22V10C
GOULD      22CV10            PEEL  PLCC    7D / 28    P22V10C
GOULD      22CV10Z           PEEL   DIP    7D / A3    P22CV10Z
GOULD      22CV10Z           PEEL  PLCC   07D / 7A3   P22CV10Z
GOULD      22CV10Z           PEEL  PLCC    7D / A3    P22CV10Z
GOULD      253               PEEL   DIP    7D / 85    F253
GOULD      273               PEEL   DIP    7D / 86    F273
HARRIS     16LC8              HPL   DIP    24 / 17    P16P8
HARRIS     16LC8L             HPL   DIP  ---- / ----  P16P8
HARRIS     16PC8              HPL   DIP    24 / 30    P16P8
HARRIS     16RC4              HPL   DIP    24 / 17    P16RP4
HARRIS     16RC4L             HPL   DIP  ---- / ----  P16RP4
HARRIS     16RC6              HPL   DIP    24 / 17    P16RP6
HARRIS     16RC6L             HPL   DIP  ---- / ----  P16RP6
HARRIS     16RC8              HPL   DIP    24 / 17    P16RP8
HARRIS     16RC8L             HPL   DIP  ---- / ----  P16RP8
HARRIS     77153/82S153       HPL   DIP    98 / 65    F153
HARRIS     77209/16L8         HPL   DIP    98 / 17    P16L8
HARRIS     77210/16R4         HPL   DIP    98 / 24    P16R4
HARRIS     77211/16R6         HPL   DIP    98 / 24    P16R6
HARRIS     77212/16R8         HPL   DIP    98 / 24    P16R8
HARRIS     77215/16H8         HPL   DIP    98 / 17    P16H8
HARRIS     77216/16P8         HPL   DIP    98 / 30    P16P8
HYU        18CV8            EEPLD   DIP    E4 / 3A    P18CV8
ICT        153               PEEL   DIP    8D / 65    F153
ICT        173               PEEL   DIP    8D / 76    F173
ICT        18CV8             PEEL   DIP    8D / 3A    P18CV8
ICT        18CV8             PEEL  PLCC   08D / 73A   P18CV8
ICT        18CV8             PEEL  PLCC    8D / 3A    P18CV8
ICT        20CG10            PEEL   DIP    8D / 56    P20CG10
ICT        22CV10            PEEL   DIP    8D / 28    P22V10
ICT        22CV10            PEEL  PLCC   08D / 728   P22V10C
ICT        22CV10            PEEL  PLCC    8D / 28    P22V10C
ICT        22CV10Z           PEEL   DIP    8D / A3    P22CV10Z
ICT        22CV10Z           PEEL  PLCC   08D / 7A3   P22CV10Z
ICT        22CV10Z           PEEL  PLCC    8D / A3    P22CV10Z
ICT        253               PEEL   DIP    8D / 85    F253
ICT        273               PEEL   DIP    8D / 86    F273
INTEL      5AC312            EPLD   DIP    55 / 3F    E5AC312
INTEL      5AC312            EPLD  PLCC   055 / 73F   E5AC312
INTEL      5AC324            EPLD   DIP  ---- / ----  E5AC324
INTEL      5AC324            EPLD  PLCC  ---- / ----  E5AC324
INTEL      5C031             EPLD   DIP    55 / 50    E0310
INTEL      5C032             EPLD   DIP    55 / 95    E0320
INTEL      5C060             EPLD   DIP    55 / 59    E0600
INTEL      5C060             EPLD  PLCC   055 / 759   E0600
INTEL      5C060             EPLD  PLCC    55 / 59    E0600
INTEL      5C090             EPLD   DIP    55 / 96    E0900
INTEL      5C090             EPLD  PLCC   055 / 796   E0900C
INTEL      5C180             EPLD  PLCC    55 / 9A    E1800
INTEL      85C220            EPLD   DIP    55 / 95    E0320
INTEL      85C220            EPLD  PLCC   055 / 795   E0320
INTEL      85C224            EPLD   DIP   179 / 0DC   E224
INTEL      85C224            EPLD  PLCC   179 / 7DC   E224C
LATTICE    10H8               RAL   DIP    36 / 18    P10H8
LATTICE    10H8               RAL  PLCC   036 / 718   P10H8
LATTICE    10H8               RAL  PLCC    36 / 18    P10H8
LATTICE    10H8A              RAL   DIP    36 / 18    P10H8
LATTICE    10H8A              RAL  PLCC   036 / 718   P10H8
LATTICE    10H8A              RAL  PLCC    36 / 18    P10H8
LATTICE    10L8               RAL   DIP    36 / 13    P10L8
LATTICE    10L8               RAL  PLCC   036 / 713   P10L8
LATTICE    10L8               RAL  PLCC    36 / 13    P10L8
LATTICE    10L8A              RAL   DIP    36 / 13    P10L8
LATTICE    10L8A              RAL  PLCC   036 / 713   P10L8
LATTICE    10L8A              RAL  PLCC    36 / 13    P10L8
LATTICE    10P8               RAL   DIP    36 / 32    P10P8
LATTICE    10P8               RAL  PLCC   036 / 732   P10P8
LATTICE    10P8               RAL  PLCC    36 / 32    P10P8
LATTICE    10P8A              RAL   DIP    36 / 32    P10P8
LATTICE    10P8A              RAL  PLCC   036 / 732   P10P8
LATTICE    10P8A              RAL  PLCC    36 / 32    P10P8
LATTICE    12H6               RAL   DIP    36 / 19    P12H6
LATTICE    12H6               RAL  PLCC   036 / 719   P12H6
LATTICE    12H6               RAL  PLCC    36 / 19    P12H6
LATTICE    12H6A              RAL   DIP    36 / 19    P12H6
LATTICE    12H6A              RAL  PLCC   036 / 719   P12H6
LATTICE    12H6A              RAL  PLCC    36 / 19    P12H6
LATTICE    12L6               RAL   DIP    36 / 14    P12L6
LATTICE    12L6               RAL  PLCC   036 / 714   P12L6
LATTICE    12L6               RAL  PLCC    36 / 14    P12L6
LATTICE    12L6A              RAL   DIP    36 / 14    P12L6
LATTICE    12L6A              RAL  PLCC   036 / 714   P12L6
LATTICE    12L6A              RAL  PLCC    36 / 14    P12L6
LATTICE    12P6               RAL   DIP    36 / 33    P12P6
LATTICE    12P6               RAL  PLCC   036 / 733   P12P6
LATTICE    12P6               RAL  PLCC    36 / 33    P12P6
LATTICE    12P6A              RAL   DIP    36 / 33    P12P6
LATTICE    12P6A              RAL  PLCC   036 / 733   P12P6
LATTICE    12P6A              RAL  PLCC    36 / 33    P12P6
LATTICE    14H4               RAL   DIP    36 / 20    P14H4
LATTICE    14H4               RAL  PLCC   036 / 720   P14H4
LATTICE    14H4               RAL  PLCC    36 / 20    P14H4
LATTICE    14H4A              RAL   DIP    36 / 20    P14H4
LATTICE    14H4A              RAL  PLCC   036 / 720   P14H4
LATTICE    14H4A              RAL  PLCC    36 / 20    P14H4
LATTICE    14H8               RAL   DIP    36 / 08    P14H8
LATTICE    14H8               RAL  PLCC   036 / 708   P14H8
LATTICE    14H8               RAL  PLCC    36 / 08    P14H8
LATTICE    14H8A              RAL   DIP    36 / 08    P14H8
LATTICE    14H8A              RAL  PLCC   036 / 708   P14H8
LATTICE    14H8A              RAL  PLCC    36 / 08    P14H8
LATTICE    14L4               RAL   DIP    36 / 15    P14L4
LATTICE    14L4               RAL  PLCC   036 / 715   P14L4
LATTICE    14L4               RAL  PLCC    36 / 15    P14L4
LATTICE    14L4A              RAL   DIP    36 / 15    P14L4
LATTICE    14L4A              RAL  PLCC   036 / 715   P14L4
LATTICE    14L4A              RAL  PLCC    36 / 15    P14L4
LATTICE    14L8               RAL   DIP    36 / 02    P14L8
LATTICE    14L8               RAL  PLCC   036 / 702   P14L8
LATTICE    14L8               RAL  PLCC    36 / 02    P14L8
LATTICE    14L8A              RAL   DIP    36 / 02    P14L8
LATTICE    14L8A              RAL  PLCC   036 / 702   P14L8
LATTICE    14L8A              RAL  PLCC    36 / 02    P14L8
LATTICE    14P4               RAL   DIP    36 / 34    P14P4
LATTICE    14P4               RAL  PLCC   036 / 734   P14P4
LATTICE    14P4               RAL  PLCC    36 / 34    P14P4
LATTICE    14P4A              RAL   DIP    36 / 34    P14P4
LATTICE    14P4A              RAL  PLCC   036 / 734   P14P4
LATTICE    14P4A              RAL  PLCC    36 / 34    P14P4
LATTICE    14P8               RAL   DIP    36 / 38    P14P8
LATTICE    14P8               RAL  PLCC   036 / 738   P14P8
LATTICE    14P8               RAL  PLCC    36 / 38    P14P8
LATTICE    14P8A              RAL   DIP    36 / 38    P14P8
LATTICE    14P8A              RAL  PLCC   036 / 738   P14P8
LATTICE    14P8A              RAL  PLCC    36 / 38    P14P8
LATTICE    16H2               RAL   DIP    36 / 22    P16H2
LATTICE    16H2               RAL  PLCC   036 / 722   P16H2
LATTICE    16H2               RAL  PLCC    36 / 22    P16H2
LATTICE    16H2A              RAL   DIP    36 / 22    P16H2
LATTICE    16H2A              RAL  PLCC   036 / 722   P16H2
LATTICE    16H2A              RAL  PLCC    36 / 22    P16H2
LATTICE    16H6               RAL   DIP    36 / 09    P16H6
LATTICE    16H6               RAL  PLCC   036 / 709   P16H6
LATTICE    16H6               RAL  PLCC    36 / 09    P16H6
LATTICE    16H6A              RAL   DIP    36 / 09    P16H6
LATTICE    16H6A              RAL  PLCC   036 / 709   P16H6
LATTICE    16H6A              RAL  PLCC    36 / 09    P16H6
LATTICE    16H8               RAL   DIP    36 / 25    P16H8
LATTICE    16H8               RAL  PLCC   036 / 725   P16H8
LATTICE    16H8               RAL  PLCC    36 / 25    P16H8
LATTICE    16H8A              RAL   DIP    36 / 25    P16H8
LATTICE    16H8A              RAL  PLCC   036 / 725   P16H8
LATTICE    16H8A              RAL  PLCC    36 / 25    P16H8
LATTICE    16L2               RAL   DIP    36 / 16    P16L2
LATTICE    16L2               RAL  PLCC   036 / 716   P16L2
LATTICE    16L2               RAL  PLCC    36 / 16    P16L2
LATTICE    16L2A              RAL   DIP    36 / 16    P16L2
LATTICE    16L2A              RAL  PLCC   036 / 716   P16L2
LATTICE    16L2A              RAL  PLCC    36 / 16    P16L2
LATTICE    16L6               RAL   DIP    36 / 03    P16L6
LATTICE    16L6               RAL  PLCC   036 / 703   P16L6
LATTICE    16L6               RAL  PLCC    36 / 03    P16L6
LATTICE    16L6A              RAL   DIP    36 / 03    P16L6
LATTICE    16L6A              RAL  PLCC   036 / 703   P16L6
LATTICE    16L6A              RAL  PLCC    36 / 03    P16L6
LATTICE    16L8               RAL   DIP    36 / 17    P16L8
LATTICE    16L8               RAL  PLCC   036 / 717   P16L8
LATTICE    16L8               RAL  PLCC    36 / 17    P16L8
LATTICE    16L8A              RAL   DIP    36 / 17    P16L8
LATTICE    16L8A              RAL  PLCC   036 / 717   P16L8
LATTICE    16L8A              RAL  PLCC    36 / 17    P16L8
LATTICE    16P2               RAL   DIP    36 / 35    P16P2
LATTICE    16P2               RAL  PLCC   036 / 735   P16P2
LATTICE    16P2               RAL  PLCC    36 / 35    P16P2
LATTICE    16P2A              RAL   DIP    36 / 35    P16P2
LATTICE    16P2A              RAL  PLCC   036 / 735   P16P2
LATTICE    16P2A              RAL  PLCC    36 / 35    P16P2
LATTICE    16P6               RAL   DIP    36 / 39    P16P6
LATTICE    16P6               RAL  PLCC   036 / 739   P16P6
LATTICE    16P6               RAL  PLCC    36 / 39    P16P6
LATTICE    16P6A              RAL   DIP    36 / 39    P16P6
LATTICE    16P6A              RAL  PLCC   036 / 739   P16P6
LATTICE    16P6A              RAL  PLCC    36 / 39    P16P6
LATTICE    16P8               RAL   DIP    36 / 30    P16P8
LATTICE    16P8               RAL  PLCC   036 / 730   P16P8
LATTICE    16P8               RAL  PLCC    36 / 30    P16P8
LATTICE    16P8A              RAL   DIP    36 / 30    P16P8
LATTICE    16P8A              RAL  PLCC   036 / 730   P16P8
LATTICE    16P8A              RAL  PLCC    36 / 30    P16P8
LATTICE    16R4               RAL   DIP    36 / 81    P16R4
LATTICE    16R4               RAL  PLCC   036 / 781   P16R4
LATTICE    16R4               RAL  PLCC    36 / 81    P16R4
LATTICE    16R4A              RAL   DIP    36 / 81    P16R4
LATTICE    16R4A              RAL  PLCC   036 / 781   P16R4
LATTICE    16R4A              RAL  PLCC    36 / 81    P16R4
LATTICE    16R6               RAL   DIP    36 / 80    P16R6
LATTICE    16R6               RAL  PLCC   036 / 780   P16R6
LATTICE    16R6               RAL  PLCC    36 / 80    P16R6
LATTICE    16R6A              RAL   DIP    36 / 80    P16R6
LATTICE    16R6A              RAL  PLCC   036 / 780   P16R6
LATTICE    16R6A              RAL  PLCC    36 / 80    P16R6
LATTICE    16R8               RAL   DIP    36 / 82    P16R8
LATTICE    16R8               RAL  PLCC   036 / 782   P16R8
LATTICE    16R8               RAL  PLCC    36 / 82    P16R8
LATTICE    16R8A              RAL   DIP    36 / 82    P16R8
LATTICE    16R8A              RAL  PLCC   036 / 782   P16R8
LATTICE    16R8A              RAL  PLCC    36 / 82    P16R8
LATTICE    16RP4              RAL   DIP    36 / 85    P16RP4
LATTICE    16RP4              RAL  PLCC   036 / 785   P16RP4
LATTICE    16RP4              RAL  PLCC    36 / 85    P16RP4
LATTICE    16RP4A             RAL   DIP    36 / 85    P16RP4
LATTICE    16RP4A             RAL  PLCC   036 / 785   P16RP4
LATTICE    16RP4A             RAL  PLCC    36 / 85    P16RP4
LATTICE    16RP6              RAL   DIP    36 / 86    P16RP6
LATTICE    16RP6              RAL  PLCC   036 / 786   P16RP6
LATTICE    16RP6              RAL  PLCC    36 / 86    P16RP6
LATTICE    16RP6A             RAL   DIP    36 / 86    P16RP6
LATTICE    16RP6A             RAL  PLCC   036 / 786   P16RP6
LATTICE    16RP6A             RAL  PLCC    36 / 86    P16RP6
LATTICE    16RP8              RAL   DIP    36 / 87    P16RP8
LATTICE    16RP8              RAL  PLCC   036 / 787   P16RP8
LATTICE    16RP8              RAL  PLCC    36 / 87    P16RP8
LATTICE    16RP8A             RAL   DIP    36 / 87    P16RP8
LATTICE    16RP8A             RAL  PLCC   036 / 787   P16RP8
LATTICE    16RP8A             RAL  PLCC    36 / 87    P16RP8
LATTICE    16V8               GAL   DIP    36 / 55    P16V8
LATTICE    16V8               GAL  PLCC   036 / 755   P16V8
LATTICE    16V8               GAL  PLCC    36 / 55    P16V8
LATTICE    16V8A              GAL   DIP    36 / 55    P16V8
LATTICE    16V8A              GAL  PLCC   036 / 755   P16V8
LATTICE    16V8A              GAL  PLCC    36 / 55    P16V8
LATTICE    16V8B              GAL   DIP  ---- / ----  P16V8
LATTICE    16Z8               GAL   DIP    36 /       P16Z8
LATTICE    16Z8               GAL   DIP    36 / 47    P16Z8
LATTICE    16Z8               GAL  PLCC    36 /       P16Z8
LATTICE    18H4               RAL   DIP    36 / 10    P18H4
LATTICE    18H4               RAL  PLCC   036 / 710   P18H4
LATTICE    18H4               RAL  PLCC    36 / 10    P18H4
LATTICE    18H4A              RAL   DIP    36 / 10    P18H4
LATTICE    18H4A              RAL  PLCC   036 / 710   P18H4
LATTICE    18H4A              RAL  PLCC    36 / 10    P18H4
LATTICE    18L4               RAL   DIP    36 / 04    P18L4
LATTICE    18L4               RAL  PLCC   036 / 704   P18L4
LATTICE    18L4               RAL  PLCC    36 / 04    P18L4
LATTICE    18L4A              RAL   DIP    36 / 04    P18L4
LATTICE    18L4A              RAL  PLCC   036 / 704   P18L4
LATTICE    18L4A              RAL  PLCC    36 / 04    P18L4
LATTICE    18P4               RAL   DIP    36 / 40    P18P4
LATTICE    18P4               RAL  PLCC   036 / 740   P18P4
LATTICE    18P4               RAL  PLCC    36 / 40    P18P4
LATTICE    18P4A              RAL   DIP    36 / 40    P18P4
LATTICE    18P4A              RAL  PLCC   036 / 740   P18P4
LATTICE    18P4A              RAL  PLCC    36 / 40    P18P4
LATTICE    18V10              GAL   DIP    36 / 5F    P18V10G
LATTICE    18V10              GAL  PLCC  ---- / ----  P18V10G
LATTICE    20H2               RAL   DIP    36 / 11    P20H2
LATTICE    20H2               RAL  PLCC   036 / 711   P20H2
LATTICE    20H2               RAL  PLCC    36 / 11    P20H2
LATTICE    20H2A              RAL   DIP    36 / 11    P20H2
LATTICE    20H2A              RAL  PLCC   036 / 711   P20H2
LATTICE    20H2A              RAL  PLCC    36 / 11    P20H2
LATTICE    20H8               RAL   DIP    36 / 61    P20H8
LATTICE    20H8               RAL  PLCC   036 / 761   P20H8
LATTICE    20H8               RAL  PLCC    36 / 61    P20H8
LATTICE    20H8A              RAL   DIP    36 / 61    P20H8
LATTICE    20H8A              RAL  PLCC   036 / 761   P20H8
LATTICE    20H8A              RAL  PLCC    36 / 61    P20H8
LATTICE    20L2               RAL   DIP    36 / 05    P20L2
LATTICE    20L2               RAL  PLCC   036 / 705   P20L2
LATTICE    20L2               RAL  PLCC    36 / 05    P20L2
LATTICE    20L2A              RAL   DIP    36 / 05    P20L2
LATTICE    20L2A              RAL  PLCC   036 / 705   P20L2
LATTICE    20L2A              RAL  PLCC    36 / 05    P20L2
LATTICE    20L8               RAL   DIP    36 / 26    P20L8
LATTICE    20L8               RAL  PLCC   036 / 726   P20L8C
LATTICE    20L8               RAL  PLCC    36 / 26    P20L8C
LATTICE    20L8A              RAL   DIP    36 / 26    P20L8
LATTICE    20L8A              RAL  PLCC   036 / 726   P20L8C
LATTICE    20L8A              RAL  PLCC    36 / 26    P20L8C
LATTICE    20P2               RAL   DIP    36 / 41    P20P2
LATTICE    20P2               RAL  PLCC   036 / 741   P20P2
LATTICE    20P2               RAL  PLCC    36 / 41    P20P2
LATTICE    20P2A              RAL   DIP    36 / 41    P20P2
LATTICE    20P2A              RAL  PLCC   036 / 741   P20P2
LATTICE    20P2A              RAL  PLCC    36 / 41    P20P2
LATTICE    20P8               RAL   DIP    36 / 62    P20P8
LATTICE    20P8               RAL  PLCC   036 / 762   P20P8
LATTICE    20P8               RAL  PLCC    36 / 62    P20P8
LATTICE    20P8A              RAL   DIP    36 / 62    P20P8
LATTICE    20P8A              RAL  PLCC   036 / 762   P20P8
LATTICE    20P8A              RAL  PLCC    36 / 62    P20P8
LATTICE    20R4               RAL   DIP    36 / 65    P20R4
LATTICE    20R4               RAL  PLCC   036 / 765   P20R4C
LATTICE    20R4               RAL  PLCC    36 / 65    P20R4C
LATTICE    20R4A              RAL   DIP    36 / 65    P20R4
LATTICE    20R4A              RAL  PLCC   036 / 765   P20R4C
LATTICE    20R4A              RAL  PLCC    36 / 65    P20R4C
LATTICE    20R6               RAL   DIP    36 / 66    P20R6
LATTICE    20R6               RAL  PLCC   036 / 766   P20R6C
LATTICE    20R6               RAL  PLCC    36 / 66    P20R6C
LATTICE    20R6A              RAL   DIP    36 / 66    P20R6
LATTICE    20R6A              RAL  PLCC   036 / 766   P20R6C
LATTICE    20R6A              RAL  PLCC    36 / 66    P20R6C
LATTICE    20R8               RAL   DIP    36 / 27    P20R8
LATTICE    20R8               RAL  PLCC   036 / 727   P20R8C
LATTICE    20R8               RAL  PLCC    36 / 27    P20R8C
LATTICE    20R8A              RAL   DIP    36 / 27    P20R8
LATTICE    20R8A              RAL  PLCC   036 / 727   P20R8C
LATTICE    20R8A              RAL  PLCC    36 / 27    P20R8C
LATTICE    20RA10             GAL   DIP    36 / 45    P20RA10
LATTICE    20RA10             GAL  PLCC    36 / 45    P20RA10
LATTICE    20RA10UES          GAL   DIP    36 / A5    P20RA10G
LATTICE    20RA10UES          GAL  PLCC    36 / A5    P20RA10G
LATTICE    20RP4              RAL   DIP    36 / 46    P20RP4
LATTICE    20RP4              RAL  PLCC   036 / 746   P20RP4
LATTICE    20RP4              RAL  PLCC    36 / 46    P20RP4
LATTICE    20RP4A             RAL   DIP    36 / 46    P20RP4
LATTICE    20RP4A             RAL  PLCC   036 / 746   P20RP4
LATTICE    20RP4A             RAL  PLCC    36 / 46    P20RP4
LATTICE    20RP6              RAL   DIP    36 / 64    P20RP6
LATTICE    20RP6              RAL  PLCC   036 / 764   P20RP6
LATTICE    20RP6              RAL  PLCC    36 / 64    P20RP6
LATTICE    20RP6A             RAL   DIP    36 / 64    P20RP6
LATTICE    20RP6A             RAL  PLCC   036 / 764   P20RP6
LATTICE    20RP6A             RAL  PLCC    36 / 64    P20RP6
LATTICE    20RP8              RAL   DIP    36 / 63    P20RP8
LATTICE    20RP8              RAL  PLCC   036 / 763   P20RP8
LATTICE    20RP8              RAL  PLCC    36 / 63    P20RP8
LATTICE    20RP8A             RAL   DIP    36 / 63    P20RP8
LATTICE    20RP8A             RAL  PLCC   036 / 763   P20RP8
LATTICE    20RP8A             RAL  PLCC    36 / 63    P20RP8
LATTICE    20V8               GAL   DIP    36 / 57    P20V8
LATTICE    20V8               GAL  PLCC   036 / 757   P20V8
LATTICE    20V8               GAL  PLCC    36 / 57    P20V8
LATTICE    20V8A              GAL   DIP    36 / 57    P20V8
LATTICE    20V8A              GAL  PLCC   036 / 757   P20V8
LATTICE    20V8A              GAL  PLCC    36 / 57    P20V8
LATTICE    20V8B              GAL   DIP  ---- / ----  P20V8
LATTICE    22V10              GAL   DIP    36 / 28    P22V10
LATTICE    22V10              GAL  PLCC   036 / 728   P22V10
LATTICE    22V10              GAL  PLCC    36 / 28    P22V10
LATTICE    22V10UES           GAL   DIP    36 / 7F    P22V10G
LATTICE    22V10UES           GAL  PLCC   036 / 77F   P22V10G
LATTICE    22V10UES           GAL  PLCC    36 / 7F    P22V10G
LATTICE    26CV12             GAL   DIP    36 / 4E    P26CV12
LATTICE    6001               GAL   DIP    36 / 4A    F6001
LATTICE    6001               GAL  PLCC   036 / 74A   F6001
LATTICE    6001               GAL  PLCC    36 / 4A    F6001
